date,location,src,value
2020-08-25,Philadelphia,walking actual_values,140.72
2020-08-26,Philadelphia,walking actual_values,148.31
2020-08-27,Philadelphia,walking actual_values,147.25
2020-08-28,Philadelphia,walking actual_values,163.51
2020-08-29,Philadelphia,walking actual_values,161.12
2020-08-30,Philadelphia,walking actual_values,139.16
2020-08-31,Philadelphia,walking actual_values,129.38
2020-09-01,Philadelphia,walking actual_values,139.3
2020-09-02,Philadelphia,walking actual_values,138.48
2020-09-03,Philadelphia,walking actual_values,139.37
2020-09-04,Philadelphia,walking actual_values,175.09
2020-09-05,Philadelphia,walking actual_values,176.78
2020-09-06,Philadelphia,walking actual_values,137.11
2020-09-07,Philadelphia,walking actual_values,120.08
2020-09-08,Philadelphia,walking actual_values,128.95
2020-09-09,Philadelphia,walking actual_values,131.0
2020-09-10,Philadelphia,walking actual_values,130.04
2020-09-11,Philadelphia,walking actual_values,170.59
2020-09-12,Philadelphia,walking actual_values,191.95
2020-09-13,Philadelphia,walking actual_values,125.19
2020-09-14,Philadelphia,walking actual_values,125.02
2020-09-15,Philadelphia,walking actual_values,131.64
2020-09-16,Philadelphia,walking actual_values,133.65
2020-09-17,Philadelphia,walking actual_values,141.46
2020-09-18,Philadelphia,walking actual_values,178.91
2020-09-19,Philadelphia,walking actual_values,195.41
2020-09-20,Philadelphia,walking actual_values,125.84
2020-09-21,Philadelphia,walking actual_values,121.53
2020-09-22,Philadelphia,walking actual_values,127.75
2020-09-23,Philadelphia,walking actual_values,132.22
2020-09-24,Philadelphia,walking actual_values,134.17
2020-09-25,Philadelphia,walking actual_values,171.28
2020-09-26,Philadelphia,walking actual_values,175.44
2020-09-27,Philadelphia,walking actual_values,122.44
2020-09-28,Philadelphia,walking actual_values,121.49
2020-09-29,Philadelphia,walking actual_values,111.78
2020-09-30,Philadelphia,walking actual_values,125.06
2020-10-01,Philadelphia,walking actual_values,130.66
2020-10-02,Philadelphia,walking actual_values,163.11
2020-10-03,Philadelphia,walking actual_values,186.36
2020-10-04,Philadelphia,walking actual_values,121.75
2020-10-05,Philadelphia,walking actual_values,113.3
2020-10-06,Philadelphia,walking actual_values,118.69
2020-10-07,Philadelphia,walking actual_values,122.62
2020-10-08,Philadelphia,walking actual_values,127.37
2020-10-09,Philadelphia,walking actual_values,165.88
2020-10-10,Philadelphia,walking actual_values,188.94
2020-10-11,Philadelphia,walking actual_values,115.22
2020-10-12,Philadelphia,walking actual_values,102.8
2020-10-13,Philadelphia,walking actual_values,113.85
2020-10-14,Philadelphia,walking actual_values,125.42
2020-10-15,Philadelphia,walking actual_values,132.87
2020-10-16,Philadelphia,walking actual_values,142.36
2020-10-17,Philadelphia,walking actual_values,188.73
2020-10-18,Philadelphia,walking actual_values,123.57
2020-10-19,Philadelphia,walking actual_values,115.01
2020-10-20,Philadelphia,walking actual_values,117.66
2020-10-21,Philadelphia,walking actual_values,123.69
2020-10-22,Philadelphia,walking actual_values,131.62
2020-10-23,Philadelphia,walking actual_values,168.28
2020-10-24,Philadelphia,walking actual_values,187.47
2020-10-25,Philadelphia,walking actual_values,110.14
2020-10-26,Philadelphia,walking actual_values,109.77
2020-10-27,Philadelphia,walking actual_values,119.76
2020-10-28,Philadelphia,walking actual_values,114.01
2020-10-29,Philadelphia,walking actual_values,107.34
2020-10-30,Philadelphia,walking actual_values,144.85
2020-10-31,Philadelphia,walking actual_values,176.3
2020-11-01,Philadelphia,walking actual_values,100.17
2020-11-02,Philadelphia,walking actual_values,109.07
2020-11-03,Philadelphia,walking actual_values,127.73
2020-11-04,Philadelphia,walking actual_values,106.26
2020-11-05,Philadelphia,walking actual_values,114.73
2020-11-06,Philadelphia,walking actual_values,145.99
2020-11-07,Philadelphia,walking actual_values,176.02
2020-11-08,Philadelphia,walking actual_values,113.76
2020-11-09,Philadelphia,walking actual_values,104.87
2020-11-10,Philadelphia,walking actual_values,111.29
2020-11-11,Philadelphia,walking actual_values,103.45
2020-11-12,Philadelphia,walking actual_values,96.4
2020-11-13,Philadelphia,walking actual_values,138.99
2020-11-14,Philadelphia,walking actual_values,158.08
2020-11-15,Philadelphia,walking actual_values,98.39
2020-11-16,Philadelphia,walking actual_values,98.12
2020-11-17,Philadelphia,walking actual_values,97.22
2020-11-18,Philadelphia,walking actual_values,100.19
2020-11-19,Philadelphia,walking actual_values,104.78
2020-11-20,Philadelphia,walking actual_values,131.55
2020-11-21,Philadelphia,walking actual_values,129.64
2020-11-22,Philadelphia,walking actual_values,90.42
2020-11-23,Philadelphia,walking actual_values,95.55
2020-11-24,Philadelphia,walking actual_values,103.18
2020-11-25,Philadelphia,walking actual_values,112.03
2020-11-26,Philadelphia,walking actual_values,53.33
2020-11-27,Philadelphia,walking actual_values,102.9
2020-11-28,Philadelphia,walking actual_values,112.14
2020-11-29,Philadelphia,walking actual_values,86.55
2020-11-30,Philadelphia,walking actual_values,86.27
2020-12-01,Philadelphia,walking actual_values,97.57
2020-12-02,Philadelphia,walking actual_values,99.71
2020-12-03,Philadelphia,walking actual_values,102.75
2020-12-04,Philadelphia,walking actual_values,119.96
2020-12-05,Philadelphia,walking actual_values,121.46
2020-12-06,Philadelphia,walking actual_values,88.9
2020-12-07,Philadelphia,walking actual_values,92.68
2020-12-08,Philadelphia,walking actual_values,96.31
2020-12-09,Philadelphia,walking actual_values,98.07
2020-12-10,Philadelphia,walking actual_values,104.78
2020-12-11,Philadelphia,walking actual_values,130.69
2020-12-12,Philadelphia,walking actual_values,135.5
2020-12-13,Philadelphia,walking actual_values,97.18
2020-12-14,Philadelphia,walking actual_values,89.64
2020-12-15,Philadelphia,walking actual_values,104.46
2020-12-16,Philadelphia,walking actual_values,78.37
2020-12-17,Philadelphia,walking actual_values,79.85
2020-12-18,Philadelphia,walking actual_values,120.85
2020-12-19,Philadelphia,walking actual_values,122.62
2020-12-20,Philadelphia,walking actual_values,87.45
2020-12-21,Philadelphia,walking actual_values,103.83
2020-12-22,Philadelphia,walking actual_values,110.05
2020-12-23,Philadelphia,walking actual_values,118.65
2020-12-24,Philadelphia,walking actual_values,92.07
2020-12-25,Philadelphia,walking actual_values,43.58
2020-12-26,Philadelphia,walking actual_values,89.09
2020-12-27,Philadelphia,walking actual_values,80.61
2020-12-28,Philadelphia,walking actual_values,98.81
2020-12-29,Philadelphia,walking actual_values,100.23
2020-12-30,Philadelphia,walking actual_values,106.73
2020-12-31,Philadelphia,walking actual_values,125.07
2021-01-01,Philadelphia,walking actual_values,78.99
2021-01-02,Philadelphia,walking actual_values,111.0
2021-01-03,Philadelphia,walking actual_values,76.31
2021-01-04,Philadelphia,walking actual_values,93.29
2021-01-05,Philadelphia,walking actual_values,96.05
2021-01-06,Philadelphia,walking actual_values,93.71
2020-01-13,Miami,walking actual_values,100.0
2020-01-14,Miami,walking actual_values,100.61
2020-01-15,Miami,walking actual_values,103.83
2020-01-16,Miami,walking actual_values,107.84
2020-01-17,Miami,walking actual_values,124.99
2020-01-18,Miami,walking actual_values,141.41
2020-01-19,Miami,walking actual_values,105.45
2020-01-20,Miami,walking actual_values,102.91
2020-01-21,Miami,walking actual_values,96.86
2020-01-22,Miami,walking actual_values,94.17
2020-01-23,Miami,walking actual_values,96.7
2020-01-24,Miami,walking actual_values,123.5
2020-01-25,Miami,walking actual_values,138.25
2020-01-26,Miami,walking actual_values,97.93
2020-01-27,Miami,walking actual_values,96.35
2020-01-28,Miami,walking actual_values,99.55
2020-01-29,Miami,walking actual_values,102.21
2020-01-30,Miami,walking actual_values,115.51
2020-01-31,Miami,walking actual_values,145.54
2020-02-01,Miami,walking actual_values,159.48
2020-02-02,Miami,walking actual_values,115.57
2020-02-03,Miami,walking actual_values,104.41
2020-02-04,Miami,walking actual_values,96.78
2020-02-05,Miami,walking actual_values,99.04
2020-02-06,Miami,walking actual_values,105.68
2020-02-07,Miami,walking actual_values,120.96
2020-02-08,Miami,walking actual_values,143.15
2020-02-09,Miami,walking actual_values,107.92
2020-02-10,Miami,walking actual_values,97.65
2020-02-11,Miami,walking actual_values,98.78
2020-02-12,Miami,walking actual_values,104.17
2020-02-13,Miami,walking actual_values,114.73
2020-02-14,Miami,walking actual_values,141.2
2020-02-15,Miami,walking actual_values,130.54
2020-02-16,Miami,walking actual_values,108.55
2020-02-17,Miami,walking actual_values,109.71
2020-02-18,Miami,walking actual_values,106.25
2020-02-19,Miami,walking actual_values,107.9
2020-02-20,Miami,walking actual_values,113.79
2020-02-21,Miami,walking actual_values,131.9
2020-02-22,Miami,walking actual_values,144.38
2020-02-23,Miami,walking actual_values,109.76
2020-02-24,Miami,walking actual_values,104.56
2020-02-25,Miami,walking actual_values,104.12
2020-02-26,Miami,walking actual_values,99.97
2020-02-27,Miami,walking actual_values,110.02
2020-02-28,Miami,walking actual_values,134.95
2020-02-29,Miami,walking actual_values,151.28
2020-03-01,Miami,walking actual_values,111.77
2020-03-02,Miami,walking actual_values,115.71
2020-03-03,Miami,walking actual_values,113.76
2020-03-04,Miami,walking actual_values,120.0
2020-03-05,Miami,walking actual_values,125.68
2020-03-06,Miami,walking actual_values,147.03
2020-03-07,Miami,walking actual_values,164.7
2020-03-08,Miami,walking actual_values,123.7
2020-03-09,Miami,walking actual_values,132.75
2020-03-10,Miami,walking actual_values,136.22
2020-03-11,Miami,walking actual_values,137.97
2020-03-12,Miami,walking actual_values,137.47
2020-03-13,Miami,walking actual_values,152.82
2020-03-14,Miami,walking actual_values,157.06
2020-03-15,Miami,walking actual_values,111.25
2020-03-16,Miami,walking actual_values,100.81
2020-03-17,Miami,walking actual_values,87.74
2020-03-18,Miami,walking actual_values,73.52
2020-03-19,Miami,walking actual_values,66.45
2020-03-20,Miami,walking actual_values,64.51
2020-03-21,Miami,walking actual_values,53.68
2020-03-22,Miami,walking actual_values,39.41
2020-03-23,Miami,walking actual_values,47.11
2020-03-24,Miami,walking actual_values,46.3
2020-03-25,Miami,walking actual_values,44.52
2020-03-26,Miami,walking actual_values,45.26
2020-03-27,Miami,walking actual_values,46.86
2020-03-28,Miami,walking actual_values,42.06
2020-03-29,Miami,walking actual_values,34.4
2020-03-30,Miami,walking actual_values,42.66
2020-03-31,Miami,walking actual_values,42.38
2020-04-01,Miami,walking actual_values,42.52
2020-04-02,Miami,walking actual_values,41.97
2020-04-03,Miami,walking actual_values,44.83
2020-04-04,Miami,walking actual_values,41.3
2020-04-05,Miami,walking actual_values,31.65
2020-04-06,Miami,walking actual_values,39.26
2020-04-07,Miami,walking actual_values,42.15
2020-04-08,Miami,walking actual_values,43.49
2020-04-09,Miami,walking actual_values,43.66
2020-04-10,Miami,walking actual_values,46.77
2020-04-11,Miami,walking actual_values,42.03
2020-04-12,Miami,walking actual_values,31.83
2020-04-13,Miami,walking actual_values,43.41
2020-04-14,Miami,walking actual_values,43.72
2020-04-15,Miami,walking actual_values,44.19
2020-04-16,Miami,walking actual_values,44.48
2020-04-17,Miami,walking actual_values,49.2
2020-04-18,Miami,walking actual_values,46.57
2020-04-19,Miami,walking actual_values,39.45
2020-04-20,Miami,walking actual_values,47.65
2020-04-21,Miami,walking actual_values,47.21
2020-04-22,Miami,walking actual_values,47.92
2020-04-23,Miami,walking actual_values,48.64
2020-04-24,Miami,walking actual_values,51.83
2020-04-25,Miami,walking actual_values,49.63
2020-04-26,Miami,walking actual_values,34.59
2020-04-27,Miami,walking actual_values,49.81
2020-04-28,Miami,walking actual_values,50.57
2020-04-29,Miami,walking actual_values,51.8
2020-04-30,Miami,walking actual_values,49.2
2020-05-01,Miami,walking actual_values,63.46
2020-05-02,Miami,walking actual_values,58.84
2020-05-03,Miami,walking actual_values,46.77
2020-05-04,Miami,walking actual_values,57.05
2020-05-05,Miami,walking actual_values,59.34
2020-05-06,Miami,walking actual_values,58.13
2020-05-07,Miami,walking actual_values,59.86
2020-05-08,Miami,walking actual_values,68.89
2020-05-09,Miami,walking actual_values,67.48
2020-05-10,Miami,walking actual_values,41.76
2020-05-11,Miami,walking actual_values,41.76
2020-05-12,Miami,walking actual_values,41.76
2020-05-13,Miami,walking actual_values,64.78
2020-05-14,Miami,walking actual_values,62.72
2020-05-15,Miami,walking actual_values,67.05
2020-05-16,Miami,walking actual_values,71.64
2020-05-17,Miami,walking actual_values,57.27
2020-05-18,Miami,walking actual_values,62.23
2020-05-19,Miami,walking actual_values,69.21
2020-05-20,Miami,walking actual_values,71.4
2020-05-21,Miami,walking actual_values,73.94
2020-05-22,Miami,walking actual_values,88.98
2020-05-23,Miami,walking actual_values,83.29
2020-05-24,Miami,walking actual_values,54.37
2020-05-25,Miami,walking actual_values,53.27
2020-05-26,Miami,walking actual_values,69.92
2020-05-27,Miami,walking actual_values,77.12
2020-05-28,Miami,walking actual_values,83.95
2020-05-29,Miami,walking actual_values,95.85
2020-05-30,Miami,walking actual_values,97.22
2020-05-31,Miami,walking actual_values,74.04
2020-06-01,Miami,walking actual_values,77.97
2020-06-02,Miami,walking actual_values,79.22
2020-06-03,Miami,walking actual_values,76.18
2020-06-04,Miami,walking actual_values,79.91
2020-06-05,Miami,walking actual_values,96.61
2020-06-06,Miami,walking actual_values,98.92
2020-06-07,Miami,walking actual_values,74.22
2020-06-08,Miami,walking actual_values,84.45
2020-06-09,Miami,walking actual_values,90.74
2020-06-10,Miami,walking actual_values,92.15
2020-06-11,Miami,walking actual_values,96.63
2020-06-12,Miami,walking actual_values,113.8
2020-06-13,Miami,walking actual_values,116.91
2020-06-14,Miami,walking actual_values,84.8
2020-06-15,Miami,walking actual_values,89.19
2020-06-16,Miami,walking actual_values,97.64
2020-06-17,Miami,walking actual_values,93.82
2020-06-18,Miami,walking actual_values,95.27
2020-06-19,Miami,walking actual_values,115.85
2020-06-20,Miami,walking actual_values,120.16
2020-06-21,Miami,walking actual_values,81.64
2020-06-22,Miami,walking actual_values,95.98
2020-06-23,Miami,walking actual_values,99.77
2020-06-24,Miami,walking actual_values,100.61
2020-06-25,Miami,walking actual_values,104.41
2020-06-26,Miami,walking actual_values,120.28
2020-06-27,Miami,walking actual_values,119.75
2020-06-28,Miami,walking actual_values,88.14
2020-06-29,Miami,walking actual_values,94.35
2020-06-30,Miami,walking actual_values,96.88
2020-07-01,Miami,walking actual_values,97.09
2020-07-02,Miami,walking actual_values,102.05
2020-07-03,Miami,walking actual_values,107.23
2020-07-04,Miami,walking actual_values,88.31
2020-07-05,Miami,walking actual_values,71.27
2020-07-06,Miami,walking actual_values,89.57
2020-07-07,Miami,walking actual_values,94.24
2020-07-08,Miami,walking actual_values,93.0
2020-07-09,Miami,walking actual_values,96.71
2020-07-10,Miami,walking actual_values,106.87
2020-07-11,Miami,walking actual_values,99.52
2020-07-12,Miami,walking actual_values,77.86
2020-07-13,Miami,walking actual_values,89.52
2020-07-14,Miami,walking actual_values,90.33
2020-07-15,Miami,walking actual_values,91.06
2020-07-16,Miami,walking actual_values,94.4
2020-07-17,Miami,walking actual_values,102.25
2020-07-18,Miami,walking actual_values,92.81
2020-07-19,Miami,walking actual_values,79.34
2020-07-20,Miami,walking actual_values,87.22
2020-07-21,Miami,walking actual_values,85.96
2020-07-22,Miami,walking actual_values,84.3
2020-07-23,Miami,walking actual_values,87.53
2020-07-24,Miami,walking actual_values,106.21
2020-07-25,Miami,walking actual_values,105.11
2020-07-26,Miami,walking actual_values,80.96
2020-07-27,Miami,walking actual_values,88.63
2020-07-28,Miami,walking actual_values,90.72
2020-07-29,Miami,walking actual_values,93.29
2020-07-30,Miami,walking actual_values,97.06
2020-07-31,Miami,walking actual_values,107.01
2020-08-01,Miami,walking actual_values,78.08
2020-08-02,Miami,walking actual_values,59.84
2020-08-03,Miami,walking actual_values,84.26
2020-08-04,Miami,walking actual_values,91.67
2020-08-05,Miami,walking actual_values,90.56
2020-08-06,Miami,walking actual_values,95.32
2020-08-07,Miami,walking actual_values,111.79
2020-08-08,Miami,walking actual_values,114.34
2020-08-09,Miami,walking actual_values,87.01
2020-08-10,Miami,walking actual_values,94.2
2020-08-11,Miami,walking actual_values,95.5
2020-08-12,Miami,walking actual_values,96.32
2020-08-13,Miami,walking actual_values,103.03
2020-08-14,Miami,walking actual_values,116.92
2020-08-15,Miami,walking actual_values,114.17
2020-08-16,Miami,walking actual_values,90.75
2020-08-17,Miami,walking actual_values,95.49
2020-08-18,Miami,walking actual_values,99.97
2020-08-19,Miami,walking actual_values,92.53
2020-08-20,Miami,walking actual_values,97.56
2020-08-21,Miami,walking actual_values,115.29
2020-08-22,Miami,walking actual_values,116.9
2020-08-23,Miami,walking actual_values,86.73
2020-08-24,Miami,walking actual_values,85.71
2020-08-25,Miami,walking actual_values,92.58
2020-08-26,Miami,walking actual_values,93.35
2020-08-27,Miami,walking actual_values,99.46
2020-08-28,Miami,walking actual_values,114.55
2020-08-29,Miami,walking actual_values,117.89
2020-08-30,Miami,walking actual_values,79.88
2020-08-31,Miami,walking actual_values,85.75
2020-09-01,Miami,walking actual_values,92.79
2020-09-02,Miami,walking actual_values,92.3
2020-09-03,Miami,walking actual_values,97.44
2020-09-04,Miami,walking actual_values,118.37
2020-09-05,Miami,walking actual_values,123.69
2020-09-06,Miami,walking actual_values,97.68
2020-09-07,Miami,walking actual_values,84.44
2020-09-08,Miami,walking actual_values,87.85
2020-09-09,Miami,walking actual_values,89.85
2020-09-10,Miami,walking actual_values,95.34
2020-09-11,Miami,walking actual_values,114.87
2020-09-12,Miami,walking actual_values,98.54
2020-09-13,Miami,walking actual_values,81.94
2020-09-14,Miami,walking actual_values,90.02
2020-09-15,Miami,walking actual_values,93.56
2020-09-16,Miami,walking actual_values,97.27
2020-09-17,Miami,walking actual_values,100.83
2020-09-18,Miami,walking actual_values,118.4
2020-09-19,Miami,walking actual_values,124.17
2020-09-20,Miami,walking actual_values,87.29
2020-09-21,Miami,walking actual_values,81.34
2020-09-22,Miami,walking actual_values,91.69
2020-09-23,Miami,walking actual_values,92.49
2020-09-24,Miami,walking actual_values,91.64
2020-09-25,Miami,walking actual_values,112.7
2020-09-26,Miami,walking actual_values,119.08
2020-09-27,Miami,walking actual_values,90.68
2020-09-28,Miami,walking actual_values,90.22
2020-09-29,Miami,walking actual_values,90.88
2020-09-30,Miami,walking actual_values,90.04
2020-10-01,Miami,walking actual_values,93.51
2020-10-02,Miami,walking actual_values,111.04
2020-10-03,Miami,walking actual_values,113.68
2020-10-04,Miami,walking actual_values,85.51
2020-10-05,Miami,walking actual_values,90.03
2020-10-06,Miami,walking actual_values,92.15
2020-10-07,Miami,walking actual_values,95.5
2020-10-08,Miami,walking actual_values,101.83
2020-10-09,Miami,walking actual_values,120.0
2020-10-10,Miami,walking actual_values,124.15
2020-10-11,Miami,walking actual_values,90.37
2020-10-12,Miami,walking actual_values,91.37
2020-10-13,Miami,walking actual_values,94.3
2020-10-14,Miami,walking actual_values,95.02
2020-10-15,Miami,walking actual_values,99.71
2020-10-16,Miami,walking actual_values,114.25
2020-10-17,Miami,walking actual_values,130.53
2020-10-18,Miami,walking actual_values,91.92
2020-10-19,Miami,walking actual_values,88.45
2020-10-20,Miami,walking actual_values,89.71
2020-10-21,Miami,walking actual_values,84.25
2020-10-22,Miami,walking actual_values,98.98
2020-10-23,Miami,walking actual_values,127.56
2020-10-24,Miami,walking actual_values,122.93
2020-10-25,Miami,walking actual_values,85.44
2020-10-26,Miami,walking actual_values,95.55
2020-10-27,Miami,walking actual_values,99.62
2020-10-28,Miami,walking actual_values,98.69
2020-10-29,Miami,walking actual_values,106.83
2020-10-30,Miami,walking actual_values,129.81
2020-10-31,Miami,walking actual_values,144.33
2020-11-01,Miami,walking actual_values,93.17
2020-11-02,Miami,walking actual_values,92.95
2020-11-03,Miami,walking actual_values,101.59
2020-11-04,Miami,walking actual_values,87.44
2020-11-05,Miami,walking actual_values,91.68
2020-11-06,Miami,walking actual_values,113.43
2020-11-07,Miami,walking actual_values,104.98
2020-11-08,Miami,walking actual_values,60.62
2020-11-09,Miami,walking actual_values,71.9
2020-11-10,Miami,walking actual_values,89.48
2020-11-11,Miami,walking actual_values,96.48
2020-11-12,Miami,walking actual_values,86.63
2020-11-13,Miami,walking actual_values,122.65
2020-11-14,Miami,walking actual_values,126.68
2020-11-15,Miami,walking actual_values,94.46
2020-11-16,Miami,walking actual_values,93.06
2020-11-17,Miami,walking actual_values,94.49
2020-11-18,Miami,walking actual_values,96.38
2020-11-19,Miami,walking actual_values,101.84
2020-11-20,Miami,walking actual_values,122.03
2020-11-21,Miami,walking actual_values,124.31
2020-11-22,Miami,walking actual_values,90.48
2020-11-23,Miami,walking actual_values,103.6
2020-11-24,Miami,walking actual_values,109.59
2020-11-25,Miami,walking actual_values,115.97
2020-11-26,Miami,walking actual_values,70.06
2020-11-27,Miami,walking actual_values,112.03
2020-11-28,Miami,walking actual_values,116.24
2020-11-29,Miami,walking actual_values,88.88
2020-11-30,Miami,walking actual_values,95.81
2020-12-01,Miami,walking actual_values,102.35
2020-12-02,Miami,walking actual_values,103.07
2020-12-03,Miami,walking actual_values,106.48
2020-12-04,Miami,walking actual_values,130.18
2020-12-05,Miami,walking actual_values,135.11
2020-12-06,Miami,walking actual_values,95.21
2020-12-07,Miami,walking actual_values,96.16
2020-12-08,Miami,walking actual_values,102.72
2020-12-09,Miami,walking actual_values,103.11
2020-12-10,Miami,walking actual_values,109.42
2020-12-11,Miami,walking actual_values,126.34
2020-12-12,Miami,walking actual_values,134.21
2020-12-13,Miami,walking actual_values,100.57
2020-12-14,Miami,walking actual_values,106.5
2020-12-15,Miami,walking actual_values,108.43
2020-12-16,Miami,walking actual_values,113.0
2020-12-17,Miami,walking actual_values,116.42
2020-12-18,Miami,walking actual_values,136.08
2020-12-19,Miami,walking actual_values,141.4
2020-12-20,Miami,walking actual_values,110.06
2020-12-21,Miami,walking actual_values,123.66
2020-12-22,Miami,walking actual_values,126.77
2020-12-23,Miami,walking actual_values,130.89
2020-12-24,Miami,walking actual_values,111.17
2020-12-25,Miami,walking actual_values,67.77
2020-12-26,Miami,walking actual_values,118.8
2020-12-27,Miami,walking actual_values,106.6
2020-12-28,Miami,walking actual_values,124.34
2020-12-29,Miami,walking actual_values,135.98
2020-12-30,Miami,walking actual_values,147.02
2020-12-31,Miami,walking actual_values,167.24
2021-01-01,Miami,walking actual_values,127.82
2021-01-02,Miami,walking actual_values,151.38
2021-01-03,Miami,walking actual_values,115.8
2021-01-04,Miami,walking actual_values,118.43
2021-01-05,Miami,walking actual_values,118.84
2021-01-06,Miami,walking actual_values,114.35
2020-01-13,Chicago,walking actual_values,100.0
2020-01-14,Chicago,walking actual_values,104.58
2020-01-15,Chicago,walking actual_values,107.2
2020-01-16,Chicago,walking actual_values,104.82
2020-01-17,Chicago,walking actual_values,128.05
2020-01-18,Chicago,walking actual_values,142.28
2020-01-19,Chicago,walking actual_values,94.61
2020-01-20,Chicago,walking actual_values,94.64
2020-01-21,Chicago,walking actual_values,90.79
2020-01-22,Chicago,walking actual_values,96.11
2020-01-23,Chicago,walking actual_values,97.16
2020-01-24,Chicago,walking actual_values,128.42
2020-01-25,Chicago,walking actual_values,145.78
2020-01-26,Chicago,walking actual_values,92.82
2020-01-27,Chicago,walking actual_values,92.37
2020-01-28,Chicago,walking actual_values,93.16
2020-01-29,Chicago,walking actual_values,94.11
2020-01-30,Chicago,walking actual_values,100.39
2020-01-31,Chicago,walking actual_values,135.92
2020-02-01,Chicago,walking actual_values,152.61
2020-02-02,Chicago,walking actual_values,105.94
2020-02-03,Chicago,walking actual_values,96.07
2020-02-04,Chicago,walking actual_values,94.47
2020-02-05,Chicago,walking actual_values,95.46
2020-02-06,Chicago,walking actual_values,97.42
2020-02-07,Chicago,walking actual_values,132.03
2020-02-08,Chicago,walking actual_values,162.66
2020-02-09,Chicago,walking actual_values,92.79
2020-02-10,Chicago,walking actual_values,95.88
2020-02-11,Chicago,walking actual_values,100.79
2020-02-12,Chicago,walking actual_values,100.75
2020-02-13,Chicago,walking actual_values,108.59
2020-02-14,Chicago,walking actual_values,169.24
2020-02-15,Chicago,walking actual_values,202.36
2020-02-16,Chicago,walking actual_values,153.66
2020-02-17,Chicago,walking actual_values,107.31
2020-02-18,Chicago,walking actual_values,101.66
2020-02-19,Chicago,walking actual_values,103.78
2020-02-20,Chicago,walking actual_values,109.88
2020-02-21,Chicago,walking actual_values,152.73
2020-02-22,Chicago,walking actual_values,197.98
2020-02-23,Chicago,walking actual_values,132.62
2020-02-24,Chicago,walking actual_values,94.5
2020-02-25,Chicago,walking actual_values,91.12
2020-02-26,Chicago,walking actual_values,95.13
2020-02-27,Chicago,walking actual_values,111.01
2020-02-28,Chicago,walking actual_values,153.08
2020-02-29,Chicago,walking actual_values,190.37
2020-03-01,Chicago,walking actual_values,137.23
2020-03-02,Chicago,walking actual_values,110.47
2020-03-03,Chicago,walking actual_values,110.86
2020-03-04,Chicago,walking actual_values,115.71
2020-03-05,Chicago,walking actual_values,121.4
2020-03-06,Chicago,walking actual_values,152.14
2020-03-07,Chicago,walking actual_values,210.66
2020-03-08,Chicago,walking actual_values,152.32
2020-03-09,Chicago,walking actual_values,99.89
2020-03-10,Chicago,walking actual_values,114.13
2020-03-11,Chicago,walking actual_values,109.88
2020-03-12,Chicago,walking actual_values,113.02
2020-03-13,Chicago,walking actual_values,145.88
2020-03-14,Chicago,walking actual_values,154.52
2020-03-15,Chicago,walking actual_values,85.03
2020-03-16,Chicago,walking actual_values,64.43
2020-03-17,Chicago,walking actual_values,69.29
2020-03-18,Chicago,walking actual_values,47.92
2020-03-19,Chicago,walking actual_values,47.39
2020-03-20,Chicago,walking actual_values,52.42
2020-03-21,Chicago,walking actual_values,44.05
2020-03-22,Chicago,walking actual_values,30.86
2020-03-23,Chicago,walking actual_values,38.71
2020-03-24,Chicago,walking actual_values,43.43
2020-03-25,Chicago,walking actual_values,52.92
2020-03-26,Chicago,walking actual_values,39.76
2020-03-27,Chicago,walking actual_values,44.42
2020-03-28,Chicago,walking actual_values,41.54
2020-03-29,Chicago,walking actual_values,34.73
2020-03-30,Chicago,walking actual_values,42.66
2020-03-31,Chicago,walking actual_values,40.45
2020-04-01,Chicago,walking actual_values,46.02
2020-04-02,Chicago,walking actual_values,49.62
2020-04-03,Chicago,walking actual_values,58.08
2020-04-04,Chicago,walking actual_values,47.03
2020-04-05,Chicago,walking actual_values,43.43
2020-04-06,Chicago,walking actual_values,45.63
2020-04-07,Chicago,walking actual_values,59.13
2020-04-08,Chicago,walking actual_values,46.38
2020-04-09,Chicago,walking actual_values,43.13
2020-04-10,Chicago,walking actual_values,53.01
2020-04-11,Chicago,walking actual_values,54.02
2020-04-12,Chicago,walking actual_values,38.82
2020-04-13,Chicago,walking actual_values,42.32
2020-04-14,Chicago,walking actual_values,41.34
2020-04-15,Chicago,walking actual_values,41.05
2020-04-16,Chicago,walking actual_values,47.57
2020-04-17,Chicago,walking actual_values,46.64
2020-04-18,Chicago,walking actual_values,62.15
2020-04-19,Chicago,walking actual_values,53.67
2020-04-20,Chicago,walking actual_values,56.26
2020-04-21,Chicago,walking actual_values,50.12
2020-04-22,Chicago,walking actual_values,46.18
2020-04-23,Chicago,walking actual_values,48.73
2020-04-24,Chicago,walking actual_values,55.14
2020-04-25,Chicago,walking actual_values,46.7
2020-04-26,Chicago,walking actual_values,56.41
2020-04-27,Chicago,walking actual_values,48.9
2020-04-28,Chicago,walking actual_values,52.88
2020-04-29,Chicago,walking actual_values,42.55
2020-04-30,Chicago,walking actual_values,52.79
2020-05-01,Chicago,walking actual_values,69.78
2020-05-02,Chicago,walking actual_values,82.16
2020-05-03,Chicago,walking actual_values,64.79
2020-05-04,Chicago,walking actual_values,52.8
2020-05-05,Chicago,walking actual_values,49.94
2020-05-06,Chicago,walking actual_values,63.42
2020-05-07,Chicago,walking actual_values,65.17
2020-05-08,Chicago,walking actual_values,64.7
