i,ids,names,rating,review_count,price,transactions,is_closed,type_food,type_food_alias,latitude,longitude,country,state,city,zip_code,transactions_
1299,BFojhdNbAIF1Larqz2t_-Q,Craftsman and Wolves - The Den,4.0,107,$$,"['delivery', 'pickup']",False,"Coffee & Tea, Bakeries, Sandwiches","coffee, bakeries, sandwiches",37.7269073837324,-122.391263064064,US,CA,San Francisco,94124,"['delivery', 'pickup']"
1300,rlJntikl6JesFV-gb3eQYA,Le P'tit Laurent,4.0,766,$$$,['delivery'],False,French,french,37.7343618158181,-122.433787985458,US,CA,San Francisco,94131,['delivery']
1301,HYXGh6PpjeMJo3-EU7pyEA,Simply Delish,4.5,68,$,"['delivery', 'pickup']",False,"Thai, Asian Fusion, Burgers","thai, asianfusion, burgers",37.72681,-122.39413,US,CA,San Francisco,94124,"['delivery', 'pickup']"
1302,1toCkhuD0b57iFotMu3XEQ,La Ciccia,4.5,1115,$$$,['delivery'],False,"Seafood, Sardinian","seafood, sardinian",37.7420027017,-122.426627318,US,CA,San Francisco,94131,['delivery']
1303,oFFrErJQuNttkhQTGHKA2Q,Pho Luen Fat,4.0,138,$,"['delivery', 'pickup']",False,"Bakeries, Chinese, Vietnamese","bakeries, chinese, vietnamese",37.71223,-122.40578,US,CA,San Francisco,94134,"['delivery', 'pickup']"
1304,aor5U_cIBBQJWZLu90qmXg,Buffalo Kitchen,3.5,58,$,['delivery'],False,Dim Sum,dimsum,37.7118,-122.40592,US,CA,San Francisco,94134,['delivery']
1305,hSf4dN8617Czf1T2VrJHgQ,Tilak,4.5,284,$$,"['delivery', 'pickup']",False,Indian,indpak,37.74085,-122.42273,US,CA,San Francisco,94110,"['delivery', 'pickup']"
1306,lJAGnYzku5zSaLnQ_T6_GQ,Brenda's French Soul Food,4.0,11052,$$,['delivery'],False,"Breakfast & Brunch, Southern, Cajun/Creole","breakfast_brunch, southern, cajun",37.7829016035273,-122.419043442957,US,CA,San Francisco,94102,['delivery']
1307,IrfmgL_zZk3T_G8OzWoqMw,Tripleta,4.5,11,,[],False,"Puerto Rican, Sandwiches","puertorican, sandwiches",37.761695,-122.424087,US,CA,San Francisco,94110,
1308,kn782Mw92uchlBI2CyosOQ,Tokyo Hot Chicken San Francisco,4.0,21,,"['delivery', 'pickup']",False,Chicken Shop,chickenshop,37.792886,-122.397979,US,CA,San Francisco,94111,"['delivery', 'pickup']"
1309,NIxLwW9mdYegtqhxmXjoaQ,Sunset Squares Pizza,4.0,9,,[],False,Pizza,pizza,37.776902,-122.415244,US,CA,San Francisco,94103,
1310,-DrR38H1Abk0wCyu9XOLug,Sweet Maple,4.5,3815,$$,"['delivery', 'pickup']",False,"American (Traditional), Breakfast & Brunch, Burgers","tradamerican, breakfast_brunch, burgers",37.785735681426,-122.43507770852,US,CA,San Francisco,94115,"['delivery', 'pickup']"
1311,AMhxom9yhQjTkFRMTKk_IA,WingSlut,4.5,6,,[],False,"Chicken Wings, Fast Food, Asian Fusion","chicken_wings, hotdogs, asianfusion",37.776775,-122.416414,US,CA,San Francisco,94103,
1312,vLNzJX1ctfP4NNESCFOeGw,Son & Garden,4.5,87,,['delivery'],False,American (New),newamerican,37.783387,-122.419016,US,CA,San Francisco,94109,['delivery']
1313,eLIwYQUopMYNQTiWVILuYA,Califorrito,5.0,4,,"['delivery', 'pickup']",False,Mexican,mexican,37.776406,-122.421519,US,CA,San Francisco,94102,"['delivery', 'pickup']"
1314,uEeWn6sPq-giWvfE9uhQ7A,Dottie's True Blue Cafe,4.0,4533,$$,"['delivery', 'pickup']",False,"American (Traditional), Breakfast & Brunch, Cafes","tradamerican, breakfast_brunch, cafes",37.7817050429594,-122.409839630127,US,CA,San Francisco,94103,"['delivery', 'pickup']"
1315,vmZ-bgnM5B76NUpegAjy1g,Hotbird,4.5,129,,[],False,"Sandwiches, Chicken Shop, Burgers","sandwiches, chickenshop, burgers",37.7768004184036,-122.416263845447,US,CA,San Francisco,94103,
1316,oT08T3Vpn1I7jDmrBBRMTw,House of Prime Rib,4.0,7247,$$$,[],False,"American (Traditional), Steakhouses, Wine Bars","tradamerican, steak, wine_bars",37.79338,-122.4225,US,CA,San Francisco,94109,
1317,kFgjHGp-cTUK5uPaSJOORA,Souvla,4.0,1414,$$,['delivery'],False,"Greek, Mediterranean","greek, mediterranean",37.77643,-122.425,US,CA,San Francisco,94102,['delivery']
1318,XQLmEdXoMzOpffwoFaBtaQ,Kitchen Story,4.0,3433,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Breakfast & Brunch, Asian Fusion, American (New)","breakfast_brunch, asianfusion, newamerican",37.7642352,-122.4306936,US,CA,San Francisco,94114,"['restaurant_reservation', 'delivery', 'pickup']"
1319,dY0Mc_PHH6nLENvWmVtwxQ,Daeho Kalbijjim & Beef Soup,4.5,886,$$,"['delivery', 'pickup']",False,"Korean, Soup, Noodles","korean, soup, noodles",37.78601,-122.42858,US,CA,San Francisco,94115,"['delivery', 'pickup']"
1320,XhJ6ZYagcWNHpJ1H1KvNlQ,a Mano,4.0,965,$$,['delivery'],False,"Italian, Cocktail Bars, Pizza","italian, cocktailbars, pizza",37.776963880538,-122.423868469312,US,CA,San Francisco,94102,['delivery']
1321,H76UbTvcepqyQ7ZufDkJow,Akna,5.0,17,,[],False,"Mexican, Pop-Up Restaurants","mexican, popuprestaurants",37.777726,-122.422991,US,CA,San Francisco,94102,
1322,hqQoVK0vadOX7_4gN1sh3g,Saigon Sandwich,4.5,3355,$,['delivery'],False,"Vietnamese, Sandwiches","vietnamese, sandwiches",37.7831519576568,-122.417318022037,US,CA,San Francisco,94102,['delivery']
1323,kvrQecqdGvnuVICMstZJmA,Dumpling Home,4.5,84,,"['delivery', 'pickup']",False,"Dim Sum, Noodles, Asian Fusion","dimsum, noodles, asianfusion",37.77571,-122.42257,US,CA,San Francisco,94102,"['delivery', 'pickup']"
1324,__V4jzP3SNrg3_n0QoDmcQ,Beyond Burma,4.0,98,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Burmese, Indonesian, Noodles","burmese, indonesian, noodles",37.78784,-122.413565,US,CA,San Francisco,94109,"['restaurant_reservation', 'delivery', 'pickup']"
1325,lQv-kAI-ZOMPSJj909I1JQ,Sunset Slurps,4.5,26,,[],False,Comfort Food,comfortfood,37.773658,-122.416093,US,CA,San Francisco,94103,
1326,i0MC3P4XCvjtPNXiOyRXvw,El Capitan Taqueria,5.0,3,,"['delivery', 'pickup']",False,Mexican,mexican,37.768129,-122.42462,US,CA,San Francisco,94103,"['delivery', 'pickup']"
1327,feufnVt4k_t2eJakDU1bAw,Pläj Scandinavian Restaurant & Bar,4.0,674,$$$,[],False,"Scandinavian, Bars","scandinavian, bars",37.7787285,-122.4222183,US,CA,San Francisco,94102,
1328,eI0DpD2Xx8hFlk7eAdFCqQ,Swan Oyster Depot,4.0,2871,$$,['delivery'],False,Seafood,seafood,37.79083,-122.42097,US,CA,San Francisco,94109,['delivery']
1329,TcbKvh-e1lxywJuN6in5JQ,Farm : Table,4.0,1786,$$,['delivery'],False,"Coffee & Tea, Breakfast & Brunch","coffee, breakfast_brunch",37.78768,-122.414339,US,CA,San Francisco,94109,['delivery']
1330,6KASBgDLNL7tYGj3Z-I1JQ,Mela Tandoori Kitchen,4.0,592,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Indian, Pakistani, Halal","indpak, pakistani, halal",37.7811951935291,-122.419438585639,US,CA,San Francisco,94102,"['restaurant_reservation', 'delivery', 'pickup']"
1331,O1sRAas2IZQKYVSNZeBagQ,Cracked & Battered - Potrero Hill,4.5,845,$$,"['delivery', 'pickup']",False,"Breakfast & Brunch, American (Traditional), Halal","breakfast_brunch, tradamerican, halal",37.76266,-122.39719,US,CA,San Francisco,94107,"['delivery', 'pickup']"
1332,wCf2GGyEOkaSFE0xCYpgOA,Hai Ky Noodles,4.5,979,$$,['delivery'],False,"Chinese, Vietnamese, Noodles","chinese, vietnamese, noodles",37.7840538024902,-122.417953491211,US,CA,San Francisco,94109,['delivery']
1333,uPNObm3AMEKskqFqTbKcTg,Intu-on,5.0,1,,[],False,Thai,thai,37.777842,-122.424225,US,CA,San Francisco,94102,
1334,-Y_9AT6NpvHz15vd4B0CbA,Tselogs,4.5,639,$,['delivery'],False,Filipino,filipino,37.786503,-122.412917,US,CA,San Francisco,94102,['delivery']
1335,yD9-WrXijc_grVmi_zkCfQ,Hinata,4.5,558,$$$$,['restaurant_reservation'],False,"Sushi Bars, Japanese","sushi, japanese",37.78324,-122.42048,US,CA,San Francisco,94109,['restaurant_reservation']
1336,-Fx5zmF1HgiX6ysG0PNg-Q,Leonore’s Deli & Taqueria,4.5,17,,"['delivery', 'pickup']",False,"Mexican, Juice Bars & Smoothies","mexican, juicebars",37.781585,-122.421822,US,CA,San Francisco,94102,"['delivery', 'pickup']"
1337,Edjd2Z4Tr1XYy6yq6jMM2w,Papito Hayes,4.0,750,$$,['delivery'],False,Mexican,mexican,37.776635,-122.423396,US,CA,San Francisco,94102,['delivery']
1338,t2sNw0Uzhs7iu7KO4bt8ug,Tortellino,4.5,32,$$,"['delivery', 'pickup']",False,"Italian, Pasta Shops, Cooking Classes","italian, pastashops, cookingclasses",37.776785,-122.4166,US,CA,San Francisco,94103,"['delivery', 'pickup']"
1339,xWXaISh4p2lAqwpwaLx3cQ,Farmhouse Express,4.0,8,,[],False,Thai,thai,37.7713385,-122.4304478,US,CA,San Francisco,94117,
1340,W1DGoHrkx8qptuWCcWSPLA,Honey Honey Cafe and Crepery,4.0,2624,$$,"['delivery', 'pickup']",False,"Breakfast & Brunch, Creperies","breakfast_brunch, creperies",37.7878350019455,-122.411520034075,US,CA,San Francisco,94102,"['delivery', 'pickup']"
1341,-sg6DqQNGyTMt0MHoY7diQ,Good Mong Kok Bakery,4.0,2748,$,['delivery'],False,"Bakeries, Dim Sum, Cantonese","bakeries, dimsum, cantonese",37.7954584839809,-122.408358365012,US,CA,San Francisco,94108,['delivery']
1342,f4xJC682dIZ-rxfA4-JVFA,BAIA,4.5,77,,"['delivery', 'pickup']",False,"Italian, Pizza, Cocktail Bars","italian, pizza, cocktailbars",37.77818,-122.42177,US,CA,San Francisco,94102,"['delivery', 'pickup']"
1343,hmxVC4sJ8-mv2_Gw38fxXg,Birba,4.5,126,$$,['delivery'],False,"Wine Bars, American (New)","wine_bars, newamerican",37.77787,-122.42421,US,CA,San Francisco,94102,['delivery']
1344,kqk5BoCJU59MC9fH0IB4wQ,Kin Khao,4.0,2137,$$,['delivery'],False,Thai,thai,37.7852278803726,-122.409348137336,US,CA,San Francisco,94102,['delivery']
1345,KA-P3d2NcbJy5SQN-vCzPA,Aria Korean Street Food,4.0,882,$$,"['delivery', 'pickup']",False,"Korean, Tapas/Small Plates, Chicken Shop","korean, tapasmallplates, chickenshop",37.78655,-122.41795,US,CA,San Francisco,94109,"['delivery', 'pickup']"
1346,QZQGRJZ4bZCmNoXjs3z1XQ,State Bird Provisions,4.0,2778,$$$,['delivery'],False,"Tapas/Small Plates, American (New), Desserts","tapasmallplates, newamerican, desserts",37.78374,-122.433005,US,CA,San Francisco,94115,['delivery']
1347,sGXR_6KDm7svEc0dPzt1Vw,Cafe Diem,4.5,12,$,['delivery'],False,Cafes,cafes,37.790615,-122.431434,US,CA,San Francisco,94115,['delivery']
1348,O2y-CyIsJz8f_6f-MJuKIA,Chambers,4.0,980,$$,"['delivery', 'pickup']",False,"American (New), Bars","newamerican, bars",37.7831646,-122.4179174,US,CA,San Francisco,94109,"['delivery', 'pickup']"
1349,HHtpR0RslupSQ99GIIwW5A,Marufuku Ramen SF,4.5,3098,$$,"['delivery', 'pickup']",False,Ramen,ramen,37.785014,-122.431842,US,CA,San Francisco,94115,"['delivery', 'pickup']"
1350,ri7UUYmx21AgSpRsf4-9QA,Tartine Bakery & Cafe,4.0,8012,$$,['delivery'],False,"Bakeries, Cafes, Desserts","bakeries, cafes, desserts",37.76131,-122.42431,US,CA,San Francisco,94110,['delivery']
1351,UdRV_X0aah6c2_LLbB8dGg,Yama-chan,4.0,96,$,['delivery'],False,Japanese,japanese,37.785275,-122.429119,US,CA,San Francisco,94115,['delivery']
1352,0YPcBWiU-8t2kGe-DOhW5g,Tommy's Joynt,4.0,2888,$$,"['delivery', 'pickup']",False,"American (Traditional), Bars, Salad","tradamerican, bars, salad",37.785547,-122.421814,US,CA,San Francisco,94109,"['delivery', 'pickup']"
1353,Xdx2_n3nk9Td_aSe7E5ARQ,Rich Table,4.0,1242,$$$,['delivery'],False,"American (New), Cocktail Bars, Wine Bars","newamerican, cocktailbars, wine_bars",37.77485,-122.42284,US,CA,San Francisco,94102,['delivery']
1354,pxhNGH0mL_WHMAU4m3tB8A,Arepas En Bici,4.5,35,,[],False,Venezuelan,venezuelan,37.787152,-122.416361,US,CA,San Francisco,94109,
1355,XrpwY-_uZHrJ16PU6OPOwA,Arsicault,5.0,75,$,[],False,"Bakeries, Breakfast & Brunch","bakeries, breakfast_brunch",37.7809027,-122.4134318,US,CA,San Francisco,94102,
1356,IrfmgL_zZk3T_G8OzWoqMw,Tripleta,4.5,11,,[],False,"Puerto Rican, Sandwiches","puertorican, sandwiches",37.761695,-122.424087,US,CA,San Francisco,94110,
1357,gqVl3RprESEqkIPeJH0yOg,Zazie,4.0,4514,$$,['delivery'],False,"Breakfast & Brunch, French","breakfast_brunch, french",37.765244,-122.4501138,US,CA,San Francisco,94117,['delivery']
1358,XQLmEdXoMzOpffwoFaBtaQ,Kitchen Story,4.0,3433,$$,"['pickup', 'delivery', 'restaurant_reservation']",False,"Breakfast & Brunch, Asian Fusion, American (New)","breakfast_brunch, asianfusion, newamerican",37.7642352,-122.4306936,US,CA,San Francisco,94114,"['pickup', 'delivery', 'restaurant_reservation']"
1359,-c4PVZ6ceySFd4DiVAuoBQ,Little Original Joe's,4.0,29,,[],False,"Pizza, Italian, Beer, Wine & Spirits","pizza, italian, beer_and_wine",37.736583,-122.470316,US,CA,San Francisco,94127,
1360,_1pt3zjz2Om9QC3OUSuTtA,Mahila,4.0,154,$$,"['delivery', 'pickup', 'restaurant_reservation']",False,Malaysian,malaysian,37.750925,-122.4342714,US,CA,San Francisco,94114,"['delivery', 'pickup', 'restaurant_reservation']"
1361,0tiSST3GCwTa7eqY6yTlHQ,Tastebuds,4.0,132,$$,"['delivery', 'restaurant_reservation']",False,"Cafes, Soul Food, Breakfast & Brunch","cafes, soulfood, breakfast_brunch",37.77715801324,-122.46266875416,US,CA,San Francisco,94118,"['delivery', 'restaurant_reservation']"
1362,-DrR38H1Abk0wCyu9XOLug,Sweet Maple,4.5,3815,$$,"['pickup', 'delivery']",False,"American (Traditional), Breakfast & Brunch, Burgers","tradamerican, breakfast_brunch, burgers",37.785735681426,-122.43507770852,US,CA,San Francisco,94115,"['pickup', 'delivery']"
1363,xWXaISh4p2lAqwpwaLx3cQ,Farmhouse Express,4.0,8,,[],False,Thai,thai,37.7713385,-122.4304478,US,CA,San Francisco,94117,
1364,LsGkxQK217twdzZzVXsSRg,CreoLa,4.5,55,,"['delivery', 'restaurant_reservation']",False,"Bars, Seafood, Cajun/Creole","bars, seafood, cajun",37.7662642,-122.4527631,US,CA,San Francisco,94117,"['delivery', 'restaurant_reservation']"
1365,NIxLwW9mdYegtqhxmXjoaQ,Sunset Squares Pizza,4.0,9,,[],False,Pizza,pizza,37.776902,-122.415244,US,CA,San Francisco,94103,
1366,TIvMX0RWgx15o5zwfWe2Pw,Schlok’s,5.0,2,,[],False,"Pop-Up Restaurants, Bagels","popuprestaurants, bagels",37.790938,-122.434436,US,CA,San Francisco,94115,
1367,lJAGnYzku5zSaLnQ_T6_GQ,Brenda's French Soul Food,4.0,11052,$$,['delivery'],False,"Breakfast & Brunch, Southern, Cajun/Creole","breakfast_brunch, southern, cajun",37.7829016035273,-122.419043442957,US,CA,San Francisco,94102,['delivery']
1368,2IgUNNcCoUcmhiv5ei-Vlw,Plain Jane,4.5,263,$$,"['pickup', 'delivery']",False,Breakfast & Brunch,breakfast_brunch,37.75497,-122.4235,US,CA,San Francisco,94110,"['pickup', 'delivery']"
1369,d5752S_RDb26HxoL6O06eQ,Beit Rima,4.5,66,$$,[],False,"Arabian, Mediterranean, Lebanese","arabian, mediterranean, lebanese",37.765956,-122.449679,US,CA,San Francisco,94117,
1370,kOYj2sGMZnyC1lU-_Uw5fA,Cha Cha Cha,4.0,3218,$$,['delivery'],False,"Caribbean, Cuban, Tapas Bars","caribbean, cuban, tapas",37.7691434,-122.4520399,US,CA,San Francisco,94117,['delivery']
1371,ttarnopezxmp2ROB1N2PaA,Nopa,4.0,5086,$$$,['delivery'],False,"American (New), Desserts, Cocktail Bars","newamerican, desserts, cocktailbars",37.77483,-122.43746,US,CA,San Francisco,94117,['delivery']
1372,eLIwYQUopMYNQTiWVILuYA,Califorrito,5.0,4,,"['pickup', 'delivery']",False,Mexican,mexican,37.776406,-122.421519,US,CA,San Francisco,94102,"['pickup', 'delivery']"
1373,VcJzpsjaPi8HZ8zXI6GMOQ,Dear Inga,4.5,68,$$$,['delivery'],False,"Cocktail Bars, Hungarian, Modern European","cocktailbars, hungarian, modern_european",37.76183,-122.42292,US,CA,San Francisco,94110,['delivery']
1374,J7_-faNq_Ag9qTOlDn81Pw,Starbelly,4.0,1880,$$,"['pickup', 'delivery']",False,"Comfort Food, Cocktail Bars, Wine Bars","comfortfood, cocktailbars, wine_bars",37.7640744,-122.4325634,US,CA,San Francisco,94114,"['pickup', 'delivery']"
1375,n3hTvILJyQ-XDchvrW7PBg,Billingsgate,4.5,12,,[],False,"Seafood, Bars, Seafood Markets","seafood, bars, seafoodmarkets",37.75152,-122.42879,US,CA,San Francisco,94114,
1376,UbKrcsBaZoaBkBOajEX08g,Brenda's Meat & Three,4.0,1151,$$,['delivery'],False,"Breakfast & Brunch, Southern, Cajun/Creole","breakfast_brunch, southern, cajun",37.7781489203981,-122.438551256878,US,CA,San Francisco,94115,['delivery']
1377,QoFtaODevL_vVrv0l19cxA,Tselogs,4.0,32,$$,[],False,Filipino,filipino,37.7647535,-122.4176553,US,CA,San Francisco,94110,
1378,kn782Mw92uchlBI2CyosOQ,Tokyo Hot Chicken San Francisco,4.0,21,,"['pickup', 'delivery']",False,Chicken Shop,chickenshop,37.792886,-122.397979,US,CA,San Francisco,94111,"['pickup', 'delivery']"
1379,kFgjHGp-cTUK5uPaSJOORA,Souvla,4.0,1414,$$,['delivery'],False,"Greek, Mediterranean","greek, mediterranean",37.77643,-122.425,US,CA,San Francisco,94102,['delivery']
1380,x2djtavZIsv84ZKnz_vRMA,Beretta Pop Up,4.5,64,,['restaurant_reservation'],False,"Italian, Pizza, Breakfast & Brunch","italian, pizza, breakfast_brunch",37.775749,-122.43825,US,CA,San Francisco,94117,['restaurant_reservation']
1381,cCVR9W_L2rqexfKAjfBTzQ,Routier,5.0,15,,[],False,French,french,37.78789,-122.440595,US,CA,San Francisco,94115,
1382,HECB3khkUffaD2zWCngLuw,El Techo,4.0,2028,$$,['restaurant_reservation'],False,"Latin American, Cocktail Bars, Breakfast & Brunch","latin, cocktailbars, breakfast_brunch",37.756576,-122.4190831,US,CA,San Francisco,94110,['restaurant_reservation']
1383,O1sRAas2IZQKYVSNZeBagQ,Cracked & Battered - Potrero Hill,4.5,845,$$,"['pickup', 'delivery']",False,"Breakfast & Brunch, American (Traditional), Halal","breakfast_brunch, tradamerican, halal",37.76266,-122.39719,US,CA,San Francisco,94107,"['pickup', 'delivery']"
1384,wdqRLypbCo7KCyhLNB8mIQ,Souvla,4.0,463,$$,['delivery'],False,"Mediterranean, Greek","mediterranean, greek",37.7744799,-122.43802,US,CA,San Francisco,94117,['delivery']
1385,ri7UUYmx21AgSpRsf4-9QA,Tartine Bakery & Cafe,4.0,8012,$$,['delivery'],False,"Bakeries, Cafes, Desserts","bakeries, cafes, desserts",37.76131,-122.42431,US,CA,San Francisco,94110,['delivery']
1386,reXWH9Wo0ZTOuQsTMNOSxg,Fable,4.0,523,$$,"['pickup', 'delivery']",False,"American (New), Wine Bars, Breakfast & Brunch","newamerican, wine_bars, breakfast_brunch",37.759958,-122.435089,US,CA,San Francisco,94114,"['pickup', 'delivery']"
1387,Vqq-m8VvLWH2pV5BZZeRoA,DragonEats,4.5,222,$,['delivery'],False,Vietnamese,vietnamese,37.769497,-122.450111,US,CA,San Francisco,94117,['delivery']
1388,z4g4bZPR-Z8bFlwv9APl2w,Presidio Kebab,5.0,100,$$,"['pickup', 'delivery']",False,Kebab,kebab,37.7880728,-122.4468073,US,CA,San Francisco,94115,"['pickup', 'delivery']"
1389,IlkvuSkI1LF5y-Q3jpWrWQ,Cafe De Casa,4.5,49,,"['pickup', 'delivery']",False,"Brazilian, Salad, Seafood","brazilian, salad, seafood",37.76236,-122.43471,US,CA,San Francisco,94114,"['pickup', 'delivery']"
1390,_hOVIgjVRl_HzvLaa65KJg,The Snug,4.0,222,$$,['delivery'],False,"Cocktail Bars, American (Traditional)","cocktailbars, tradamerican",37.79094,-122.43443,US,CA,San Francisco,94115,['delivery']
1391,pPzSZ_E9KUl625SeNRFrXQ,Bonita Taqueria Y Rotisserie,4.5,30,,"['pickup', 'delivery']",False,Mexican,mexican,37.76439,-122.4334,US,CA,San Francisco,94114,"['pickup', 'delivery']"
1392,M0JTO3oyu6gxh1mfFjU-dA,San Tung,4.0,7042,$$,['delivery'],False,"Chinese, Chicken Wings, Noodles","chinese, chicken_wings, noodles",37.763693,-122.469008,US,CA,San Francisco,94122,['delivery']
1393,eYXwVR4mMAjzkJnm5wneHQ,Burma Superstar,4.0,6838,$$,"['pickup', 'delivery']",False,Burmese,burmese,37.782787322998,-122.462539672852,US,CA,San Francisco,94118,"['pickup', 'delivery']"
1394,EywuPThEPY-BqhSV9UsvRg,Cracked & Battered - Marina,4.5,167,,[],False,"Breakfast & Brunch, American (New), Halal","breakfast_brunch, newamerican, halal",37.80048,-122.44014,US,CA,San Francisco,94123,
1395,agq8VUqVQ_Y3dZh6-IjeIg,MaMa Ji's,4.0,764,$$,['delivery'],False,"Dim Sum, Szechuan","dimsum, szechuan",37.7607584141734,-122.438729188523,US,CA,San Francisco,94114,['delivery']
1396,9acPdpguULGPbChPwpS3aw,Ragazza,4.0,670,$$,"['delivery', 'restaurant_reservation']",False,"Italian, Pizza","italian, pizza",37.772476,-122.437473,US,CA,San Francisco,94117,"['delivery', 'restaurant_reservation']"
1397,v6iAL-bM8rjkL1E7jIItXw,Willkommen,4.5,102,$$,"['pickup', 'delivery']",False,"German, Comfort Food, Breweries","german, comfortfood, breweries",37.7662780850621,-122.430849708617,US,CA,San Francisco,94114,"['pickup', 'delivery']"
1398,lQv-kAI-ZOMPSJj909I1JQ,Sunset Slurps,4.5,26,,[],False,Comfort Food,comfortfood,37.773658,-122.416093,US,CA,San Francisco,94103,
1399,AMhxom9yhQjTkFRMTKk_IA,WingSlut,4.5,6,,[],False,"Chicken Wings, Fast Food, Asian Fusion","chicken_wings, hotdogs, asianfusion",37.776775,-122.416414,US,CA,San Francisco,94103,
1400,sVc32Y9epCUnurrbkyOlcA,Heroic Italian,4.5,16,,"['pickup', 'delivery']",False,"Italian, Sandwiches, Salad","italian, sandwiches, salad",37.75972,-122.43525,US,CA,San Francisco,94114,"['pickup', 'delivery']"
1401,055dTcfz2AOAFPed_2KjEQ,Nopalito,4.0,1872,$$,['delivery'],False,Mexican,mexican,37.77343530099,-122.438993048014,US,CA,San Francisco,94117,['delivery']
1402,nGet0Wd9KwkF2OMoOSP0yg,Oasis Cafe,4.5,277,$$,[],False,"Ethiopian, Gluten-Free, Vegetarian","ethiopian, gluten_free, vegetarian",37.7778538803103,-122.438572457672,US,CA,San Francisco,94115,
1403,wxzx3duu1c0CcomzEOvfOQ,The Front Porch,4.0,2877,$$,"['delivery', 'pickup', 'restaurant_reservation']",False,"Southern, Cajun/Creole, American (Traditional)","southern, cajun, tradamerican",37.7438,-122.422035,US,CA,San Francisco,94110,"['delivery', 'pickup', 'restaurant_reservation']"
1404,i0MC3P4XCvjtPNXiOyRXvw,El Capitan Taqueria,5.0,3,,"['pickup', 'delivery']",False,Mexican,mexican,37.768129,-122.42462,US,CA,San Francisco,94103,"['pickup', 'delivery']"
1405,21wF1dQFS2bEL56DuqxRsw,Eats,4.0,1180,$$,"['pickup', 'delivery']",False,"American (Traditional), Breakfast & Brunch","tradamerican, breakfast_brunch",37.7832999,-122.45988,US,CA,San Francisco,94118,"['pickup', 'delivery']"
1406,lJAGnYzku5zSaLnQ_T6_GQ,Brenda's French Soul Food,4.0,11052,$$,['delivery'],False,"Breakfast & Brunch, Southern, Cajun/Creole","breakfast_brunch, southern, cajun",37.7829016035273,-122.419043442957,US,CA,San Francisco,94102,['delivery']
1407,IrfmgL_zZk3T_G8OzWoqMw,Tripleta,4.5,11,,[],False,"Puerto Rican, Sandwiches","puertorican, sandwiches",37.761695,-122.424087,US,CA,San Francisco,94110,
1408,kn782Mw92uchlBI2CyosOQ,Tokyo Hot Chicken San Francisco,4.0,21,,"['delivery', 'pickup']",False,Chicken Shop,chickenshop,37.792886,-122.397979,US,CA,San Francisco,94111,"['delivery', 'pickup']"
1409,NIxLwW9mdYegtqhxmXjoaQ,Sunset Squares Pizza,4.0,9,,[],False,Pizza,pizza,37.776902,-122.415244,US,CA,San Francisco,94103,
