,date,drv,trn,wlk,city
2682,2020-06-23,100.43,60.59,99.77,Miami
2683,2020-06-24,101.3,60.38,100.61,Miami
2684,2020-06-25,103.71,59.31,104.41,Miami
2685,2020-06-26,116.21,59.11,120.28,Miami
2686,2020-06-27,106.99,57.0,119.75,Miami
2687,2020-06-28,81.54,48.96,88.14,Miami
2688,2020-06-29,95.33,58.33,94.35,Miami
2689,2020-06-30,99.24,59.58,96.88,Miami
2690,2020-07-01,100.04,57.0,97.09,Miami
2691,2020-07-02,105.0,55.23,102.05,Miami
2692,2020-07-03,105.31,53.65,107.23,Miami
2693,2020-07-04,82.19,44.55,88.31,Miami
2694,2020-07-05,71.17,40.57,71.27,Miami
2695,2020-07-06,92.11,53.55,89.57,Miami
2696,2020-07-07,95.39,56.18,94.24,Miami
2697,2020-07-08,95.31,55.24,93.0,Miami
2698,2020-07-09,98.72,55.44,96.71,Miami
2699,2020-07-10,109.3,55.83,106.87,Miami
2700,2020-07-11,95.52,49.9,99.52,Miami
2701,2020-07-12,74.19,44.94,77.86,Miami
2702,2020-07-13,91.42,56.1,89.52,Miami
2703,2020-07-14,93.22,56.45,90.33,Miami
2704,2020-07-15,94.85,53.37,91.06,Miami
2705,2020-07-16,97.03,54.38,94.4,Miami
2706,2020-07-17,104.61,53.38,102.25,Miami
2707,2020-07-18,90.81,43.49,92.81,Miami
2708,2020-07-19,76.76,43.74,79.34,Miami
2709,2020-07-20,90.99,53.98,87.22,Miami
2710,2020-07-21,92.16,51.69,85.96,Miami
2711,2020-07-22,90.87,49.86,84.3,Miami
2712,2020-07-23,92.74,51.94,87.53,Miami
2713,2020-07-24,108.71,54.64,106.21,Miami
2714,2020-07-25,99.95,50.45,105.11,Miami
2715,2020-07-26,78.59,45.14,80.96,Miami
2716,2020-07-27,92.87,56.41,88.63,Miami
2717,2020-07-28,95.6,56.45,90.72,Miami
2718,2020-07-29,97.55,57.35,93.29,Miami
2719,2020-07-30,100.41,56.59,97.06,Miami
2720,2020-07-31,108.59,56.3,107.01,Miami
2721,2020-08-01,75.7,40.02,78.08,Miami
2722,2020-08-02,60.35,36.29,59.84,Miami
2723,2020-08-03,92.66,54.26,84.26,Miami
2724,2020-08-04,97.16,55.27,91.67,Miami
2725,2020-08-05,97.03,54.73,90.56,Miami
2726,2020-08-06,100.66,55.69,95.32,Miami
2727,2020-08-07,113.93,60.71,111.79,Miami
2728,2020-08-08,107.32,54.6,114.34,Miami
2729,2020-08-09,83.57,47.35,87.01,Miami
2730,2020-08-10,97.42,58.55,94.2,Miami
2731,2020-08-11,99.25,56.8,95.5,Miami
2732,2020-08-12,100.89,56.92,96.32,Miami
2733,2020-08-13,104.32,59.96,103.03,Miami
2734,2020-08-14,115.68,61.64,116.92,Miami
2735,2020-08-15,106.34,53.97,114.17,Miami
2736,2020-08-16,83.7,47.82,90.75,Miami
2737,2020-08-17,97.24,58.07,95.49,Miami
2738,2020-08-18,101.83,59.64,99.97,Miami
2739,2020-08-19,97.43,53.55,92.53,Miami
2740,2020-08-20,100.04,55.24,97.56,Miami
2741,2020-08-21,114.85,60.64,115.29,Miami
2742,2020-08-22,107.65,55.24,116.9,Miami
2743,2020-08-23,81.74,46.74,86.73,Miami
2744,2020-08-24,91.22,56.59,85.71,Miami
2745,2020-08-25,96.05,57.67,92.58,Miami
2746,2020-08-26,97.88,58.37,93.35,Miami
2747,2020-08-27,99.75,57.5,99.46,Miami
2748,2020-08-28,113.83,59.98,114.55,Miami
2749,2020-08-29,105.47,54.86,117.89,Miami
2750,2020-08-30,79.07,46.07,79.88,Miami
2751,2020-08-31,91.73,54.45,85.75,Miami
2752,2020-09-01,96.62,57.87,92.79,Miami
2753,2020-09-02,97.23,56.74,92.3,Miami
2754,2020-09-03,101.47,57.19,97.44,Miami
2755,2020-09-04,119.09,62.26,118.37,Miami
2756,2020-09-05,108.8,56.59,123.69,Miami
2757,2020-09-06,85.3,46.55,97.68,Miami
2758,2020-09-07,82.44,51.07,84.44,Miami
2759,2020-09-08,95.28,57.74,87.85,Miami
2760,2020-09-09,95.62,54.81,89.85,Miami
2761,2020-09-10,100.55,56.76,95.34,Miami
2762,2020-09-11,115.13,60.39,114.87,Miami
2763,2020-09-12,98.3,46.98,98.54,Miami
2764,2020-09-13,79.38,47.02,81.94,Miami
2765,2020-09-14,94.73,59.17,90.02,Miami
2766,2020-09-15,99.2,60.37,93.56,Miami
2767,2020-09-16,100.16,60.5,97.27,Miami
2768,2020-09-17,102.68,64.97,100.83,Miami
2769,2020-09-18,117.54,65.62,118.4,Miami
2770,2020-09-19,111.31,59.95,124.17,Miami
2771,2020-09-20,81.3,51.4,87.29,Miami
2772,2020-09-21,88.12,55.49,81.34,Miami
2773,2020-09-22,95.77,63.48,91.69,Miami
2774,2020-09-23,96.69,61.51,92.49,Miami
2775,2020-09-24,98.92,58.92,91.64,Miami
2776,2020-09-25,112.86,62.75,112.7,Miami
2777,2020-09-26,107.32,58.28,119.08,Miami
2778,2020-09-27,81.75,52.4,90.68,Miami
2779,2020-09-28,91.89,62.66,90.22,Miami
2780,2020-09-29,94.92,61.93,90.88,Miami
2781,2020-09-30,94.46,61.36,90.04,Miami
2782,2020-10-01,97.86,61.81,93.51,Miami
2783,2020-10-02,112.25,61.36,111.04,Miami
2784,2020-10-03,101.83,55.47,113.68,Miami
2785,2020-10-04,78.75,51.17,85.51,Miami
2786,2020-10-05,92.63,63.49,90.03,Miami
2787,2020-10-06,95.54,65.66,92.15,Miami
2788,2020-10-07,97.78,67.72,95.5,Miami
2789,2020-10-08,102.36,66.54,101.83,Miami
2790,2020-10-09,116.29,67.64,120.0,Miami
2791,2020-10-10,108.14,59.74,124.15,Miami
2792,2020-10-11,81.63,54.48,90.37,Miami
2793,2020-10-12,92.85,65.4,91.37,Miami
2794,2020-10-13,95.88,64.57,94.3,Miami
2795,2020-10-14,98.29,64.93,95.02,Miami
2796,2020-10-15,102.63,64.67,99.71,Miami
2797,2020-10-16,113.26,63.27,114.25,Miami
2798,2020-10-17,110.96,61.69,130.53,Miami
2799,2020-10-18,82.45,53.27,91.92,Miami
2800,2020-10-19,92.25,64.82,88.45,Miami
2801,2020-10-20,95.79,62.96,89.71,Miami
2802,2020-10-21,91.6,56.02,84.25,Miami
2803,2020-10-22,101.15,63.89,98.98,Miami
2804,2020-10-23,118.38,70.31,127.56,Miami
2805,2020-10-24,108.45,60.15,122.93,Miami
2806,2020-10-25,77.31,51.38,85.44,Miami
2807,2020-10-26,96.04,70.16,95.55,Miami
2808,2020-10-27,99.55,67.81,99.62,Miami
2809,2020-10-28,101.58,67.07,98.69,Miami
2810,2020-10-29,106.63,68.25,106.83,Miami
2811,2020-10-30,122.17,71.6,129.81,Miami
2812,2020-10-31,115.32,63.25,144.33,Miami
2813,2020-11-01,80.76,56.31,93.17,Miami
2814,2020-11-02,92.25,67.27,92.95,Miami
2815,2020-11-03,96.24,65.77,101.59,Miami
2816,2020-11-04,87.86,62.88,87.44,Miami
2817,2020-11-05,93.15,62.0,91.68,Miami
2818,2020-11-06,107.08,65.11,113.43,Miami
2819,2020-11-07,93.78,52.98,104.98,Miami
2820,2020-11-08,56.76,37.87,60.62,Miami
2821,2020-11-09,67.86,46.88,71.9,Miami
2822,2020-11-10,92.77,65.29,89.48,Miami
2823,2020-11-11,95.45,64.24,96.48,Miami
2824,2020-11-12,87.74,58.33,86.63,Miami
2825,2020-11-13,111.46,70.34,122.65,Miami
2826,2020-11-14,104.48,63.49,126.68,Miami
2827,2020-11-15,79.78,54.99,94.46,Miami
2828,2020-11-16,91.91,67.75,93.06,Miami
2829,2020-11-17,94.36,67.29,94.49,Miami
2830,2020-11-18,96.37,66.01,96.38,Miami
2831,2020-11-19,99.07,67.97,101.84,Miami
2832,2020-11-20,114.67,70.13,122.03,Miami
2833,2020-11-21,106.64,64.49,124.31,Miami
2834,2020-11-22,79.21,56.53,90.48,Miami
2835,2020-11-23,99.2,72.34,103.6,Miami
2836,2020-11-24,104.59,72.2,109.59,Miami
2837,2020-11-25,109.97,67.83,115.97,Miami
2838,2020-11-26,64.66,45.26,70.06,Miami
2839,2020-11-27,92.93,61.98,112.03,Miami
2840,2020-11-28,94.46,62.1,116.24,Miami
2841,2020-11-29,76.09,57.44,88.88,Miami
2842,2020-11-30,92.75,71.55,95.81,Miami
2843,2020-12-01,96.63,69.09,102.35,Miami
2844,2020-12-02,96.56,68.5,103.07,Miami
2845,2020-12-03,98.5,68.37,106.48,Miami
2846,2020-12-04,112.6,71.09,130.18,Miami
2847,2020-12-05,107.07,66.53,135.11,Miami
2848,2020-12-06,79.18,57.34,95.21,Miami
2849,2020-12-07,92.06,66.73,96.16,Miami
2850,2020-12-08,95.98,68.3,102.72,Miami
2851,2020-12-09,98.25,69.04,103.11,Miami
2852,2020-12-10,100.09,69.72,109.42,Miami
2853,2020-12-11,115.38,70.15,126.34,Miami
2854,2020-12-12,109.4,68.98,134.21,Miami
2855,2020-12-13,83.6,62.51,100.57,Miami
2856,2020-12-14,97.25,75.34,106.5,Miami
2857,2020-12-15,100.95,74.28,108.43,Miami
2858,2020-12-16,103.69,74.95,113.0,Miami
2859,2020-12-17,108.21,75.77,116.42,Miami
2860,2020-12-18,122.3,78.03,136.08,Miami
2861,2020-12-19,114.33,69.02,141.4,Miami
2862,2020-12-20,89.88,64.24,110.06,Miami
2863,2020-12-21,110.11,77.76,123.66,Miami
2864,2020-12-22,115.62,79.3,126.77,Miami
2865,2020-12-23,120.58,74.89,130.89,Miami
2866,2020-12-24,97.99,62.0,111.17,Miami
2867,2020-12-25,58.91,42.63,67.77,Miami
2868,2020-12-26,95.71,64.94,118.8,Miami
2869,2020-12-27,83.35,62.84,106.6,Miami
2870,2020-12-28,102.16,76.52,124.34,Miami
2871,2020-12-29,109.22,78.09,135.98,Miami
2872,2020-12-30,116.01,78.95,147.02,Miami
2873,2020-12-31,113.2,72.19,167.24,Miami
2874,2021-01-01,85.21,65.45,127.82,Miami
2875,2021-01-02,106.69,75.57,151.38,Miami
2876,2021-01-03,86.64,70.8,115.8,Miami
2877,2021-01-04,100.68,83.58,118.43,Miami
2878,2021-01-05,104.79,80.65,118.84,Miami
2879,2021-01-06,100.6,75.75,114.35,Miami
2880,2020-01-13,100.0,100.0,100.0,Chicago
2881,2020-01-14,103.68,100.93,104.58,Chicago
2882,2020-01-15,104.45,100.61,107.2,Chicago
2883,2020-01-16,108.72,103.79,104.82,Chicago
2884,2020-01-17,132.8,120.72,128.05,Chicago
2885,2020-01-18,113.44,100.06,142.28,Chicago
2886,2020-01-19,87.48,76.4,94.61,Chicago
2887,2020-01-20,100.24,94.32,94.64,Chicago
2888,2020-01-21,101.3,97.02,90.79,Chicago
2889,2020-01-22,100.51,98.67,96.11,Chicago
2890,2020-01-23,104.47,100.8,97.16,Chicago
2891,2020-01-24,121.92,112.21,128.42,Chicago
2892,2020-01-25,118.55,103.35,145.78,Chicago
2893,2020-01-26,85.17,75.74,92.82,Chicago
2894,2020-01-27,93.81,96.07,92.37,Chicago
2895,2020-01-28,97.36,95.64,93.16,Chicago
2896,2020-01-29,98.96,96.13,94.11,Chicago
2897,2020-01-30,103.79,102.01,100.39,Chicago
2898,2020-01-31,124.37,116.01,135.92,Chicago
2899,2020-02-01,122.53,101.81,152.61,Chicago
2900,2020-02-02,85.96,80.54,105.94,Chicago
2901,2020-02-03,94.62,96.17,96.07,Chicago
2902,2020-02-04,97.39,94.76,94.47,Chicago
2903,2020-02-05,102.86,99.22,95.46,Chicago
2904,2020-02-06,103.66,101.71,97.42,Chicago
2905,2020-02-07,117.63,110.71,132.03,Chicago
2906,2020-02-08,124.27,109.33,162.66,Chicago
2907,2020-02-09,88.41,80.62,92.79,Chicago
2908,2020-02-10,98.78,98.65,95.88,Chicago
2909,2020-02-11,105.64,101.01,100.79,Chicago
2910,2020-02-12,108.54,103.53,100.75,Chicago
2911,2020-02-13,115.99,110.52,108.59,Chicago
2912,2020-02-14,147.32,126.91,169.24,Chicago
2913,2020-02-15,141.24,116.21,202.36,Chicago
2914,2020-02-16,111.31,97.71,153.66,Chicago
2915,2020-02-17,111.07,102.23,107.31,Chicago
2916,2020-02-18,104.69,104.2,101.66,Chicago
2917,2020-02-19,105.82,104.22,103.78,Chicago
2918,2020-02-20,110.84,106.83,109.88,Chicago
2919,2020-02-21,132.55,127.11,152.73,Chicago
2920,2020-02-22,138.5,119.65,197.98,Chicago
2921,2020-02-23,100.83,92.28,132.62,Chicago
2922,2020-02-24,99.41,95.35,94.5,Chicago
2923,2020-02-25,100.35,96.83,91.12,Chicago
2924,2020-02-26,103.39,98.87,95.13,Chicago
2925,2020-02-27,114.33,107.54,111.01,Chicago
2926,2020-02-28,139.02,125.54,153.08,Chicago
2927,2020-02-29,142.31,119.67,190.37,Chicago
2928,2020-03-01,105.39,90.08,137.23,Chicago
2929,2020-03-02,105.25,100.09,110.47,Chicago
2930,2020-03-03,108.28,101.8,110.86,Chicago
2931,2020-03-04,110.71,103.07,115.71,Chicago
2932,2020-03-05,116.43,107.55,121.4,Chicago
2933,2020-03-06,137.62,121.35,152.14,Chicago
2934,2020-03-07,144.91,120.36,210.66,Chicago
2935,2020-03-08,107.11,92.86,152.32,Chicago
2936,2020-03-09,105.68,99.12,99.89,Chicago
2937,2020-03-10,109.76,102.0,114.13,Chicago
2938,2020-03-11,107.34,97.18,109.88,Chicago
2939,2020-03-12,105.61,90.19,113.02,Chicago
2940,2020-03-13,118.59,92.55,145.88,Chicago
2941,2020-03-14,104.18,71.48,154.52,Chicago
2942,2020-03-15,73.81,51.63,85.03,Chicago
2943,2020-03-16,79.01,48.56,64.43,Chicago
2944,2020-03-17,73.67,41.09,69.29,Chicago
2945,2020-03-18,64.5,33.64,47.92,Chicago
2946,2020-03-19,62.72,31.04,47.39,Chicago
2947,2020-03-20,68.97,29.79,52.42,Chicago
2948,2020-03-21,51.2,23.26,44.05,Chicago
2949,2020-03-22,33.74,19.23,30.86,Chicago
2950,2020-03-23,44.91,23.17,38.71,Chicago
2951,2020-03-24,48.52,23.53,43.43,Chicago
2952,2020-03-25,52.11,24.42,52.92,Chicago
2953,2020-03-26,49.1,22.26,39.76,Chicago
2954,2020-03-27,54.99,23.87,44.42,Chicago
2955,2020-03-28,47.85,21.64,41.54,Chicago
2956,2020-03-29,38.57,20.57,34.73,Chicago
2957,2020-03-30,49.45,22.72,42.66,Chicago
2958,2020-03-31,50.11,22.37,40.45,Chicago
2959,2020-04-01,51.83,21.76,46.02,Chicago
2960,2020-04-02,53.18,22.58,49.62,Chicago
2961,2020-04-03,60.69,23.05,58.08,Chicago
2962,2020-04-04,51.68,20.35,47.03,Chicago
2963,2020-04-05,42.15,19.46,43.43,Chicago
2964,2020-04-06,50.47,21.63,45.63,Chicago
2965,2020-04-07,54.89,23.4,59.13,Chicago
2966,2020-04-08,52.65,22.1,46.38,Chicago
2967,2020-04-09,54.2,21.57,43.13,Chicago
2968,2020-04-10,62.27,22.89,53.01,Chicago
2969,2020-04-11,57.07,21.0,54.02,Chicago
2970,2020-04-12,38.31,18.1,38.82,Chicago
2971,2020-04-13,52.4,22.65,42.32,Chicago
2972,2020-04-14,54.24,22.24,41.34,Chicago
2973,2020-04-15,58.82,21.46,41.05,Chicago
2974,2020-04-16,60.37,22.3,47.57,Chicago
2975,2020-04-17,63.03,21.91,46.64,Chicago
2976,2020-04-18,66.6,22.47,62.15,Chicago
2977,2020-04-19,52.76,21.57,53.67,Chicago
2978,2020-04-20,63.72,24.87,56.26,Chicago
2979,2020-04-21,62.0,23.54,50.12,Chicago
2980,2020-04-22,61.3,23.36,46.18,Chicago
2981,2020-04-23,64.21,23.31,48.73,Chicago
2982,2020-04-24,71.76,22.93,55.14,Chicago
2983,2020-04-25,64.36,21.12,46.7,Chicago
2984,2020-04-26,57.52,21.61,56.41,Chicago
2985,2020-04-27,62.12,23.38,48.9,Chicago
2986,2020-04-28,64.69,23.51,52.88,Chicago
2987,2020-04-29,62.47,22.92,42.55,Chicago
2988,2020-04-30,68.94,24.02,52.79,Chicago
2989,2020-05-01,82.63,25.48,69.78,Chicago
2990,2020-05-02,84.47,26.35,82.16,Chicago
2991,2020-05-03,64.17,24.67,64.79,Chicago
2992,2020-05-04,67.98,25.12,52.8,Chicago
2993,2020-05-05,68.33,24.96,49.94,Chicago
2994,2020-05-06,74.81,27.13,63.42,Chicago
2995,2020-05-07,78.22,27.21,65.17,Chicago
2996,2020-05-08,86.87,26.2,64.7,Chicago
2997,2020-05-09,89.82,26.17,77.87,Chicago
2998,2020-05-10,63.01,21.1,45.01,Chicago
2999,2020-05-11,,,,Chicago
3000,2020-05-12,,,,Chicago
3001,2020-05-13,81.62,27.24,71.82,Chicago
3002,2020-05-14,75.81,25.16,59.64,Chicago
3003,2020-05-15,98.86,28.17,87.52,Chicago
3004,2020-05-16,93.06,26.31,86.32,Chicago
3005,2020-05-17,65.56,22.44,50.59,Chicago
3006,2020-05-18,84.56,29.38,68.9,Chicago
3007,2020-05-19,86.07,27.88,67.36,Chicago
3008,2020-05-20,92.37,29.7,79.98,Chicago
3009,2020-05-21,94.57,29.44,79.34,Chicago
3010,2020-05-22,108.78,31.25,93.33,Chicago
3011,2020-05-23,93.97,27.57,85.67,Chicago
3012,2020-05-24,85.41,27.57,88.31,Chicago
3013,2020-05-25,77.37,28.82,76.82,Chicago
3014,2020-05-26,93.96,31.9,83.07,Chicago
3015,2020-05-27,95.52,32.17,83.64,Chicago
3016,2020-05-28,96.74,31.49,81.61,Chicago
3017,2020-05-29,117.68,34.53,105.31,Chicago
3018,2020-05-30,116.09,38.51,124.97,Chicago
3019,2020-05-31,90.53,25.11,83.42,Chicago
3020,2020-06-01,95.48,26.64,77.35,Chicago
3021,2020-06-02,101.41,29.18,84.12,Chicago
3022,2020-06-03,101.67,31.29,84.26,Chicago
3023,2020-06-04,111.51,36.19,99.1,Chicago
3024,2020-06-05,124.98,38.28,109.9,Chicago
3025,2020-06-06,127.81,41.83,122.93,Chicago
3026,2020-06-07,96.98,33.7,93.92,Chicago
3027,2020-06-08,113.25,41.53,101.39,Chicago
3028,2020-06-09,107.41,39.07,87.03,Chicago
3029,2020-06-10,112.9,40.12,94.12,Chicago
3030,2020-06-11,124.25,42.0,113.6,Chicago
3031,2020-06-12,138.21,43.86,123.33,Chicago
3032,2020-06-13,129.88,40.94,128.79,Chicago
3033,2020-06-14,103.23,36.97,103.83,Chicago
3034,2020-06-15,116.79,44.25,105.77,Chicago
3035,2020-06-16,122.06,45.51,112.87,Chicago
3036,2020-06-17,124.24,46.07,116.09,Chicago
3037,2020-06-18,131.17,46.16,120.4,Chicago
3038,2020-06-19,152.31,50.34,148.55,Chicago
3039,2020-06-20,130.93,41.38,127.37,Chicago
3040,2020-06-21,100.88,35.34,97.36,Chicago
3041,2020-06-22,113.32,41.46,96.72,Chicago
3042,2020-06-23,127.85,45.05,122.2,Chicago
3043,2020-06-24,129.89,44.78,121.03,Chicago
3044,2020-06-25,137.92,45.93,133.18,Chicago
3045,2020-06-26,138.54,42.06,118.46,Chicago
3046,2020-06-27,147.1,45.38,162.17,Chicago
3047,2020-06-28,116.73,40.84,126.23,Chicago
3048,2020-06-29,124.18,44.32,111.04,Chicago
3049,2020-06-30,135.76,46.91,126.79,Chicago
3050,2020-07-01,141.97,48.43,136.1,Chicago
3051,2020-07-02,151.04,50.64,143.18,Chicago
3052,2020-07-03,149.45,49.17,159.89,Chicago
3053,2020-07-04,117.39,42.51,148.81,Chicago
3054,2020-07-05,108.55,39.21,117.15,Chicago
3055,2020-07-06,129.66,49.12,124.15,Chicago
3056,2020-07-07,132.77,48.22,124.86,Chicago
3057,2020-07-08,136.01,48.25,127.69,Chicago
3058,2020-07-09,138.68,48.01,128.71,Chicago
3059,2020-07-10,158.22,50.32,160.99,Chicago
3060,2020-07-11,150.26,47.2,172.1,Chicago
3061,2020-07-12,119.89,41.37,134.75,Chicago
3062,2020-07-13,132.7,48.75,132.64,Chicago
3063,2020-07-14,136.92,48.49,134.2,Chicago
3064,2020-07-15,133.1,44.99,118.85,Chicago
3065,2020-07-16,145.38,49.52,141.51,Chicago
3066,2020-07-17,166.11,53.47,170.52,Chicago
3067,2020-07-18,154.24,48.66,178.68,Chicago
3068,2020-07-19,114.04,37.63,119.37,Chicago
3069,2020-07-20,131.55,47.24,127.21,Chicago
3070,2020-07-21,131.58,45.69,120.88,Chicago
3071,2020-07-22,140.82,48.73,134.78,Chicago
3072,2020-07-23,145.34,49.73,143.21,Chicago
3073,2020-07-24,164.6,52.3,169.07,Chicago
3074,2020-07-25,158.62,49.31,188.31,Chicago
3075,2020-07-26,121.59,40.89,128.22,Chicago
3076,2020-07-27,129.3,45.19,120.78,Chicago
3077,2020-07-28,136.67,47.42,130.68,Chicago
3078,2020-07-29,139.41,46.8,128.93,Chicago
3079,2020-07-30,143.9,47.82,136.91,Chicago
3080,2020-07-31,158.33,50.66,165.48,Chicago
3081,2020-08-01,151.5,47.67,174.53,Chicago
3082,2020-08-02,118.15,39.33,124.25,Chicago
3083,2020-08-03,130.8,47.88,123.78,Chicago
3084,2020-08-04,136.6,48.32,135.92,Chicago
3085,2020-08-05,137.49,47.65,135.19,Chicago
3086,2020-08-06,142.58,48.57,142.64,Chicago
3087,2020-08-07,162.59,52.39,175.07,Chicago
3088,2020-08-08,155.45,48.58,188.64,Chicago
3089,2020-08-09,122.48,41.95,137.51,Chicago
3090,2020-08-10,124.78,43.26,104.95,Chicago
3091,2020-08-11,143.08,48.8,131.27,Chicago
3092,2020-08-12,144.22,49.45,134.76,Chicago
3093,2020-08-13,145.62,49.2,138.56,Chicago
3094,2020-08-14,164.33,52.24,162.84,Chicago
3095,2020-08-15,151.2,49.13,163.96,Chicago
3096,2020-08-16,121.45,43.36,132.56,Chicago
3097,2020-08-17,127.35,47.67,123.34,Chicago
3098,2020-08-18,131.22,47.93,128.39,Chicago
3099,2020-08-19,134.09,48.76,130.95,Chicago
3100,2020-08-20,138.01,50.28,136.51,Chicago
3101,2020-08-21,157.92,53.44,166.95,Chicago
3102,2020-08-22,152.1,51.45,183.63,Chicago
3103,2020-08-23,114.52,41.59,123.58,Chicago
3104,2020-08-24,122.62,47.07,116.46,Chicago
3105,2020-08-25,124.18,47.41,119.73,Chicago
3106,2020-08-26,127.44,47.38,120.68,Chicago
3107,2020-08-27,130.81,47.28,122.75,Chicago
3108,2020-08-28,149.19,51.12,152.02,Chicago
3109,2020-08-29,147.98,49.49,177.14,Chicago
3110,2020-08-30,113.12,41.56,127.62,Chicago
3111,2020-08-31,118.64,47.37,116.27,Chicago
3112,2020-09-01,120.09,45.29,108.95,Chicago
3113,2020-09-02,128.74,50.19,127.87,Chicago
3114,2020-09-03,134.83,51.89,133.42,Chicago
3115,2020-09-04,159.82,57.64,171.85,Chicago
3116,2020-09-05,148.21,53.6,197.48,Chicago
3117,2020-09-06,110.96,41.96,141.13,Chicago
3118,2020-09-07,104.49,43.38,121.34,Chicago
3119,2020-09-08,111.07,43.5,97.1,Chicago
3120,2020-09-09,117.88,45.09,109.38,Chicago
3121,2020-09-10,125.2,46.09,113.46,Chicago
3122,2020-09-11,145.19,51.26,148.13,Chicago
3123,2020-09-12,141.26,46.6,152.74,Chicago
3124,2020-09-13,115.71,44.66,134.33,Chicago
3125,2020-09-14,116.87,45.49,112.56,Chicago
3126,2020-09-15,125.0,47.3,120.94,Chicago
3127,2020-09-16,133.36,49.47,132.0,Chicago
3128,2020-09-17,132.07,50.39,129.03,Chicago
3129,2020-09-18,153.72,55.76,160.49,Chicago
3130,2020-09-19,154.75,56.84,192.89,Chicago
3131,2020-09-20,111.95,45.6,129.6,Chicago
3132,2020-09-21,113.76,47.11,111.35,Chicago
3133,2020-09-22,118.81,48.4,117.03,Chicago
3134,2020-09-23,121.94,49.49,119.5,Chicago
3135,2020-09-24,125.92,49.31,126.35,Chicago
3136,2020-09-25,153.95,58.47,169.0,Chicago
3137,2020-09-26,149.93,56.64,193.62,Chicago
3138,2020-09-27,107.67,44.23,125.69,Chicago
3139,2020-09-28,108.63,45.33,101.45,Chicago
3140,2020-09-29,112.08,45.29,107.27,Chicago
3141,2020-09-30,115.26,45.46,107.6,Chicago
3142,2020-10-01,119.07,46.31,110.73,Chicago
3143,2020-10-02,141.35,53.27,151.01,Chicago
3144,2020-10-03,140.58,54.87,169.12,Chicago
3145,2020-10-04,101.82,43.34,114.47,Chicago
3146,2020-10-05,108.43,46.21,103.85,Chicago
3147,2020-10-06,114.03,47.74,113.05,Chicago
3148,2020-10-07,117.17,48.65,117.11,Chicago
3149,2020-10-08,122.93,50.76,122.45,Chicago
3150,2020-10-09,148.64,58.3,171.19,Chicago
3151,2020-10-10,146.72,58.73,198.12,Chicago
3152,2020-10-11,109.13,45.94,132.98,Chicago
3153,2020-10-12,106.83,45.24,99.16,Chicago
3154,2020-10-13,112.78,47.47,109.19,Chicago
3155,2020-10-14,115.39,47.92,111.6,Chicago
3156,2020-10-15,118.61,48.71,115.34,Chicago
3157,2020-10-16,143.24,54.47,156.2,Chicago
3158,2020-10-17,142.85,54.22,185.14,Chicago
3159,2020-10-18,93.78,39.27,101.28,Chicago
3160,2020-10-19,104.24,43.37,93.44,Chicago
3161,2020-10-20,106.46,44.61,97.44,Chicago
3162,2020-10-21,110.06,45.44,104.09,Chicago
3163,2020-10-22,118.33,47.77,115.67,Chicago
3164,2020-10-23,131.36,48.97,130.87,Chicago
3165,2020-10-24,136.02,52.93,166.21,Chicago
3166,2020-10-25,93.59,39.02,100.58,Chicago
3167,2020-10-26,100.0,41.64,88.58,Chicago
3168,2020-10-27,103.63,42.28,90.57,Chicago
3169,2020-10-28,107.14,43.58,99.41,Chicago
3170,2020-10-29,111.99,43.4,102.89,Chicago
3171,2020-10-30,135.3,50.0,131.61,Chicago
3172,2020-10-31,123.91,45.28,149.51,Chicago
3173,2020-11-01,83.35,34.29,83.42,Chicago
3174,2020-11-02,99.6,42.31,93.49,Chicago
3175,2020-11-03,104.02,40.02,105.88,Chicago
3176,2020-11-04,95.53,38.29,89.99,Chicago
3177,2020-11-05,100.25,41.58,95.96,Chicago
3178,2020-11-06,119.53,46.92,129.04,Chicago
3179,2020-11-07,116.61,46.01,149.8,Chicago
3180,2020-11-08,86.22,37.66,103.65,Chicago
3181,2020-11-09,94.0,42.04,94.69,Chicago
3182,2020-11-10,92.44,38.84,84.92,Chicago
3183,2020-11-11,95.66,38.8,87.76,Chicago
3184,2020-11-12,89.41,38.22,83.3,Chicago
3185,2020-11-13,111.63,42.42,109.95,Chicago
3186,2020-11-14,103.84,38.81,109.35,Chicago
3187,2020-11-15,74.28,30.76,69.96,Chicago
3188,2020-11-16,88.1,37.02,78.32,Chicago
3189,2020-11-17,89.03,36.23,78.17,Chicago
3190,2020-11-18,91.12,35.13,80.71,Chicago
3191,2020-11-19,95.42,37.45,88.23,Chicago
3192,2020-11-20,110.69,39.44,104.62,Chicago
3193,2020-11-21,102.35,35.5,101.57,Chicago
3194,2020-11-22,75.47,29.51,71.51,Chicago
3195,2020-11-23,93.2,36.22,81.95,Chicago
3196,2020-11-24,97.42,34.4,80.72,Chicago
3197,2020-11-25,108.42,32.59,92.16,Chicago
3198,2020-11-26,53.84,19.97,45.65,Chicago
3199,2020-11-27,93.06,31.22,88.66,Chicago
3200,2020-11-28,97.27,31.18,101.14,Chicago
3201,2020-11-29,76.06,27.93,71.72,Chicago
3202,2020-11-30,87.27,32.46,74.39,Chicago
3203,2020-12-01,89.52,33.73,78.06,Chicago
3204,2020-12-02,92.04,34.84,84.13,Chicago
3205,2020-12-03,93.73,33.37,84.31,Chicago
3206,2020-12-04,111.59,36.73,106.17,Chicago
